Month,ProductID,Product Name,Size,Gender,Quantity,PrimaryColor,Price,Sale,Profit
6/2022,10138593,Shoes,XL,Boys,4, Green,60 ,90 ,120 
6/2022,10142529,Shoes,S ,Women,5, Green,100 ,150 ,250 
6/2022,10136795,Dress,XL,Men,5, Orange,100 ,150 ,250 
6/2022,10144113,T-shirt,XL,Men,5, White,100 ,150 ,250 
6/2022,10137339,Shoes,S,Unisex,5,Blue,100 ,150 ,250 
6/2022,10144027,Jeans,M ,Men,5, Yellow,50 ,75 ,125 
6/2022,10147697,T-shirt,S,Men,5,Blue,20 ,30 ,50 
6/2022,10151501,Jeans,M ,Men,5,Blue,30 ,45 ,75 
6/2022,10138793,Dress,XXL,Boys,4, Red,47 ,71 ,94 
6/2022,10137231,Sweater,XL,Men,5, White,99 ,149 ,248 
6/2022,10148923,Jeans,S,Men,7,Blue,99 ,149 ,347 
6/2022,10136447,Sweater,S,Men,5, Black,45 ,68 ,113 
6/2022,10137263,Shoes,M ,Unisex,5,Blue,100 ,150 ,250 
6/2022,10149615,Sweater,S ,Men,5, Grey,214 ,321 ,535 
6/2022,10138237,Dress,XL,Boys,5, Green,123 ,185 ,308 
6/2022,10150315,Sweater,XXL,Men,5, Grey,15 ,23 ,38 
6/2022,10138051,T-shirt,M ,Women,6,Blue,90 ,135 ,270 
6/2022,10138819,T-shirt,M ,Boys,5,Blue,87 ,131 ,218 
6/2022,10138011,Jeans,S ,Women,5, Grey,22 ,33 ,55 
6/2022,10138349,Sweater,XL,Boys,8, Pink,34 ,51 ,136 
6/2022,10145409,Dress,S ,Women,4, Gold,55 ,83 ,110 
6/2022,10143921,Shoes,XL,Men,5, Orange,91 ,137 ,228 
6/2022,10136161,Dress,XL,Boys,4, Black,100 ,150 ,200 
6/2022,10138013,Jeans,S,Women,5, Green,200 ,300 ,500 
6/2022,10138647,Shoes,M ,Boys,4, Red,150 ,225 ,300 
6/2022,10144681,Sweater,S,Men,5,Blue,60 ,90 ,150 
6/2022,10145319,Shoes,M ,Boys,3,,100 ,150 ,150 
6/2022,10144515,Jeans,M ,Men,5,Blue,100 ,150 ,250 
6/2022,10143775,Sweater,S ,Men,5,Blue,100 ,150 ,250 
6/2022,10138489,Shoes,XL,Boys,3, Orange,100 ,150 ,150 
6/2022,10140051,Shoes,XXL,Unisex,5, Red,50 ,75 ,125 
6/2022,10151783,Jeans,M ,Men,5,Blue,20 ,30 ,50 
6/2022,10143395,Dress,M ,Women,5,,30 ,45 ,75 
6/2022,10138651,Jeans,S ,Boys,4, Orange,47 ,71 ,94 
6/2022,10143865,Jeans,XL,Men,5, Black,99 ,149 ,248 
6/2022,10139545,T-shirt,S ,Women,4, Black,99 ,149 ,198 
6/2022,10147541,Jeans,XL,Men,5, Green,45 ,68 ,113 
6/2022,10137179,Shoes,XL,Unisex,5,Blue,100 ,150 ,250 
6/2022,10140005,Jeans,S,Men,5, Black,214 ,321 ,535 
6/2022,10146967,Shoes,M ,Men,5,Blue,123 ,185 ,308 
6/2022,10144249,Jeans,S,Women,5, Burgundy,15 ,23 ,38 
6/2022,10138915,Dress,M ,Boys,4, White,90 ,135 ,180 
6/2022,10147457,Jeans,XXL,Men,5, Black,87 ,131 ,218 
6/2022,10146165,T-shirt,XL,Women,5, Red,22 ,33 ,55 
6/2022,10145303,Dress,S,Boys,3,Blue,34 ,51 ,51 
6/2022,10137787,Sweater,S,Women,3, White,55 ,83 ,83 
6/2022,10152231,Jeans,M ,Men,6,Blue,91 ,137 ,273 
6/2022,10136655,Shoes,S ,Women,5, Red,100 ,150 ,250 
6/2022,10137215,Shoes,XL,Men,5, Grey,200 ,300 ,500 
6/2022,10145027,Sweater,XXL,Boys,4,,150 ,225 ,300 
6/2022,10139721,T-shirt,M ,Women,5, Black,60 ,90 ,150 
6/2022,10144267,T-shirt,M ,Women,5,Blue,100 ,150 ,250 
6/2022,10146439,Shoes,S ,Unisex,5, Gold,100 ,150 ,250 
6/2022,10149039,Shoes,XL,Men,5, Grey,100 ,150 ,250 
6/2022,10145421,Dress,S ,Women,3, Gold,100 ,150 ,150 
6/2022,10144349,Dress,XL,Women,5, Green,50 ,75 ,125 
6/2022,10138953,Dress,XL,Boys,7,Blue,20 ,30 ,70 
6/2022,10143861,Jeans,S,Men,5, Grey,30 ,45 ,75 
6/2022,10148861,Dress,M ,Men,7, Red,47 ,71 ,165 
6/2022,10143919,Jeans,S,Men,5, Green,99 ,149 ,248 
6/2022,10147647,T-shirt,M ,Men,5,Blue,99 ,149 ,248 
6/2022,10138163,Sweater,M ,Women,5, Grey,45 ,68 ,113 
6/2022,10150399,T-shirt,S ,Men,7, Khaki,50 ,75 ,175 
6/2022,10142419,Jeans,XL,Women,5, Black,26 ,39 ,65 
6/2022,10145243,Sweater,XXL,Boys,3,,33 ,50 ,50 
6/2022,10148943,T-shirt,M ,Men,5, Khaki,100 ,150 ,250 
6/2022,10147465,T-shirt,M ,Men,7,Blue,200 ,300 ,700 
6/2022,10148503,Dress,S ,Men,5, Black,150 ,225 ,375 
6/2022,10151553,Jeans,XL,Men,5, Lavender,60 ,90 ,150 
6/2022,10142757,Jeans,S ,Women,7,Blue,100 ,150 ,350 
6/2022,10137683,Shoes,XL,Women,3, White,100 ,150 ,150 
6/2022,10146877,Jeans,XL,Men,5, Black,100 ,150 ,250 
6/2022,10145335,Sweater,S,Girls,3,,100 ,150 ,150 
6/2022,10146509,T-shirt,M ,Women,5, Beige,50 ,75 ,125 
6/2022,10145273,Jeans,S,Girls,4, Pink,20 ,30 ,40 
6/2022,10147309,Jeans,M ,Men,5, Red,30 ,45 ,75 
6/2022,10143785,Jeans,XXL,Men,5,Blue,47 ,71 ,118 
6/2022,10148389,Sweater,XL,Men,5, Burgundy,99 ,149 ,248 
6/2022,10149807,Jeans,S,Men,5,Blue,99 ,149 ,248 
6/2022,10136435,Shoes,S,Boys,4, Yellow,45 ,68 ,90 
6/2022,10136633,T-shirt,M ,Men,5, Black,50 ,75 ,125 
6/2022,10143839,Jeans,S ,Women,5, Purple,26 ,39 ,65 
6/2022,10137869,Shoes,XL,Unisex,4, Green,33 ,50 ,66 
6/2022,10136139,Sweater,XXL,Boys,5, Brown,22 ,33 ,55 
6/2022,10144527,T-shirt,M ,Men,5,Blue,50 ,75 ,125 
6/2022,10144033,Dress,M ,Men,5,Blue,22 ,33 ,55 
6/2022,10143955,Jeans,S ,Men,5, Green,88 ,132 ,220 
6/2022,10137871,Jeans,XL,Unisex,4, Pink,34 ,51 ,68 
6/2022,10143851,T-shirt,S ,Men,5, Orange,54 ,81 ,135 
6/2022,10138107,Jeans,XL,Women,5, Grey,20 ,30 ,50 
6/2022,10146933,Jeans,XL,Men,5, Red,120 ,180 ,300 
6/2022,10145323,Jeans,S,Boys,3,,55 ,83 ,83 
6/2022,10136193,Dress,M ,Boys,3,Blue,90 ,135 ,135 
6/2022,10138677,Sweater,S,Boys,4,Blue,100 ,150 ,200 
6/2022,10139559,Sweater,M ,Women,4, Black,300 ,450 ,600 
6/2022,10147129,Sweater,M ,Men,5,Blue,100 ,150 ,250 
6/2022,10144135,Jeans,S ,Men,5,Blue,214 ,321 ,535 
6/2022,10137589,T-shirt,XL,Men,5, Brown,123 ,185 ,308 
6/2022,10147641,Dress,XXL,Men,5, Brown,15 ,23 ,38 
6/2022,10146249,T-shirt,M ,Women,5, Gold,90 ,135 ,225 
6/2022,10143749,T-shirt,M ,Men,5, Maroon,87 ,131 ,218 
6/2022,10138737,Dress,S ,Boys,3,Blue,22 ,33 ,33 
6/2022,10145883,T-shirt,XL,Women,5, Maroon,34 ,51 ,85 
6/2022,10142455,T-shirt,S ,Women,4, Yellow,55 ,83 ,110 
6/2022,10144139,Shoes,XL,Women,5, Maroon,91 ,137 ,228 
6/2022,10137139,T-shirt,XL,Unisex,5, Black,100 ,150 ,250 
6/2022,10145347,Shoes,S,Girls,5,,200 ,300 ,500 
6/2022,10148305,Shoes,M ,Men,5, Grey,150 ,225 ,375 
6/2022,10136137,Sweater,S,Boys,4,Blue,60 ,90 ,120 
6/2022,10137877,Dress,M ,Unisex,4, Green,100 ,150 ,200 
6/2022,10143683,Jeans,XXL,Men,5, Maroon,100 ,150 ,250 
6/2022,10138387,Jeans,XL,Boys,4, Green,100 ,150 ,200 
6/2022,10139275,Jeans,S,Men,5, Black,100 ,150 ,250 
6/2022,10138725,Sweater,S,Boys,4,Blue,50 ,75 ,100 
6/2022,10145017,Shoes,M ,Girls,3,,20 ,30 ,30 
6/2022,10150077,T-shirt,S ,Men,5, Khaki,30 ,45 ,75 
6/2022,10137813,Jeans,XL,Men,5,Blue,47 ,71 ,118 
6/2022,10138267,Shoes,XXL,Boys,3,Blue,99 ,149 ,149 
6/2022,10138037,Jeans,M ,Women,5, Black,99 ,149 ,248 
6/2022,10145309,Dress,M ,Boys,3,,45 ,68 ,68 
6/2022,10138209,Shoes,S ,Women,5, Green,100 ,150 ,250 
6/2022,10147339,Dress,XL,Men,5,Blue,214 ,321 ,535 
6/2022,10141827,Jeans,S ,Women,3, Green,123 ,185 ,185 
6/2022,10137315,Shoes,XL,Men,5, Black,15 ,23 ,38 
6/2022,10151497,Sweater,XL,Men,5, Red,90 ,135 ,225 
6/2022,10144539,Sweater,S,Men,5,Blue,87 ,131 ,218 
6/2022,10136993,T-shirt,M ,Unisex,5,Blue,22 ,33 ,55 
6/2022,10143789,T-shirt,S,Women,5, Green,34 ,51 ,85 
6/2022,10143903,Shoes,M ,Men,5, Green,55 ,83 ,138 
6/2022,10138003,Dress,M ,Men,5,Blue,91 ,137 ,228 
6/2022,10145819,T-shirt,S ,Men,5,Blue,100 ,150 ,250 
6/2022,10148259,Jeans,XL,Men,5, Khaki,200 ,300 ,500 
6/2022,10136415,Jeans,XXL,Boys,4, Red,150 ,225 ,300 
6/2022,10150229,Dress,M ,Men,5, Brown,60 ,90 ,150 
6/2022,10146797,T-shirt,M ,Men,7,Blue,100 ,150 ,350 
6/2022,10147555,Jeans,S ,Men,5, Red,100 ,150 ,250 
6/2022,10145245,Jeans,XL,Boys,3,,100 ,150 ,150 
6/2022,10145463,Dress,S ,Women,4, Black,100 ,150 ,200 
6/2022,10136381,T-shirt,XL,Boys,3, Brown,50 ,75 ,75 
6/2022,10147383,T-shirt,XL,Men,5,Blue,20 ,30 ,50 
6/2022,10143889,Dress,S,Men,5, White,30 ,45 ,75 
6/2022,10137533,Shoes,M ,Women,6, Beige,47 ,71 ,141 
6/2022,10146969,Sweater,S,Men,5,Blue,99 ,149 ,248 
6/2022,10143829,Shoes,M ,Men,5, Black,99 ,149 ,248 
6/2022,10137881,Sweater,XXL,Unisex,4, White,45 ,68 ,90 
6/2022,10136093,Jeans,XL,Boys,3,Blue,100 ,150 ,150 
6/2022,10150063,Shoes,S,Men,5, Green,214 ,321 ,535 
6/2022,10144069,Jeans,S,Men,5, Green,123 ,185 ,308 
6/2022,10145025,Sweater,M ,Boys,5,,15 ,23 ,38 
6/2022,10146569,Jeans,S ,Men,5,Blue,90 ,135 ,225 
6/2022,10136591,Jeans,XL,Boys,3,Blue,87 ,131 ,131 
6/2022,10146433,Shoes,XXL,Unisex,5, Black,22 ,33 ,55 
6/2022,10149021,Jeans,M ,Men,5, Brown,34 ,51 ,85 
6/2022,101473,T-shirt,M ,Men,4, Black,55 ,83 ,110 
6/2022,10138887,Dress,S ,Boys,4,Blue,91 ,137 ,182 
6/2022,10137337,Jeans,XL,Men,5, Black,100 ,150 ,250 
6/2022,10136359,Dress,S ,Boys,5,Blue,200 ,300 ,500 
6/2022,10138827,Sweater,XL,Boys,6,Blue,150 ,225 ,450 
6/2022,10138557,Sweater,XL,Boys,3,Blue,60 ,90 ,90 
6/2022,10145411,T-shirt,S,Women,4, Red,100 ,150 ,200 
6/2022,10144323,Sweater,M ,Women,5, Orange,100 ,150 ,250 
6/2022,10142613,Shoes,S,Women,4, White,100 ,150 ,200 
6/2022,10136157,Sweater,M ,Boys,3, Black,100 ,150 ,150 
6/2022,10143707,Shoes,M ,Women,2, Green,50 ,75 ,50 
6/2022,10138791,Dress,S ,Boys,4,Blue,20 ,30 ,40 
6/2022,10146513,T-shirt,XL,Women,5,Blue,30 ,45 ,75 
6/2022,10145029,Dress,XXL,Boys,3,,47 ,71 ,71 
6/2022,10148781,Sweater,M ,Men,5, Green,99 ,149 ,248 
6/2022,10139543,Sweater,M ,Women,4, Black,99 ,149 ,198 
6/2022,10139197,Shoes,S ,Boys,3,Blue,45 ,68 ,68 
6/2022,10145329,T-shirt,XL,Girls,4, White,50 ,75 ,100 
6/2022,10146499,Dress,S ,Women,5, Red,26 ,39 ,65 
6/2022,10138359,T-shirt,XL,Boys,6,Blue,33 ,50 ,99 
6/2022,10136327,Shoes,XL,Boys,4,Blue,100 ,150 ,200 
6/2022,10144187,Shoes,S,Women,7, White,200 ,300 ,700 
6/2022,10146521,Jeans,M ,Women,5, Brown,150 ,225 ,375 
6/2022,1014078,Jeans,S,Women,6, Red,60 ,90 ,180 
6/2022,10145419,Jeans,M ,Women,4, Black,100 ,150 ,200 
6/2022,101470,Dress,XXL,Men,4, Black,100 ,150 ,200 
6/2022,10136241,Shoes,XL,Boys,4, Brown,100 ,150 ,200 
6/2022,10138179,T-shirt,S,Women,6, Red,100 ,150 ,300 
6/2022,10148501,Jeans,S,Men,5, Brown,50 ,75 ,125 
6/2022,10144529,Shoes,M ,Men,5, Black,20 ,30 ,50 
6/2022,10147143,Sweater,S ,Men,5, Red,30 ,45 ,75 
6/2022,10144685,Sweater,XL,Men,5, White,47 ,71 ,118 
6/2022,10137873,Jeans,XXL,Unisex,4, Yellow,99 ,149 ,198 
6/2022,10145807,Shoes,M ,Men,5, Green,99 ,149 ,248 
6/2022,10151733,T-shirt,M ,Men,7,Blue,45 ,68 ,158 
6/2022,10149941,Shoes,S ,Men,5, Green,50 ,75 ,125 
6/2022,10138659,Jeans,XL,Boys,4,Blue,26 ,39 ,52 
6/2022,10138199,Sweater,S ,Women,5, White,33 ,50 ,83 
6/2022,10136529,Jeans,XL,Boys,3, Red,22 ,33 ,33 
6/2022,10138009,Dress,XL,Women,5,Blue,100 ,150 ,250 
6/2022,10173621,Shoes,S,Men,5, White,214 ,321 ,535 
6/2022,10167139,T-shirt,M ,Women,5,Blue,123 ,185 ,308 
6/2022,10155655,Shoes,S,Men,5,Blue,15 ,23 ,38 
6/2022,10155377,Sweater,M ,Men,5,Blue,90 ,135 ,225 
6/2022,10157223,Jeans,M ,Men,5,Blue,87 ,131 ,218 
6/2022,10166847,Shoes,S ,Women,5,Blue,22 ,33 ,55 
6/2022,10147871,Shoes,XL,Men,5, Orange,34 ,51 ,85 
6/2022,10158487,T-shirt,XXL,Men,7, Green,55 ,83 ,193 
6/2022,10163737,Jeans,M ,Women,5, Red,91 ,137 ,228 
6/2022,10157925,Jeans,M ,Women,5,,100 ,150 ,250 
6/2022,10159501,Sweater,S ,Women,5, Black,200 ,300 ,500 
6/2022,10153301,Sweater,XL,Men,5, White,150 ,225 ,375 
6/2022,10156375,Sweater,S ,Women,8, Beige,60 ,90 ,240 
6/2022,10154085,Dress,XL,Men,5, White,100 ,150 ,250 
6/2022,10162179,T-shirt,XL,Men,5, White,100 ,150 ,250 
6/2022,10176793,Sweater,S,Men,4,Blue,100 ,150 ,200 
6/2022,10155977,Shoes,M ,Men,5,Blue,100 ,150 ,250 
6/2022,10155679,T-shirt,S,Men,5, White,50 ,75 ,125 
6/2022,10157413,Dress,M ,Men,5,Blue,20 ,30 ,50 
6/2022,10157963,Jeans,XXL,Women,5,,30 ,45 ,75 
6/2022,10176737,Sweater,XL,Men,4,Blue,47 ,71 ,94 
6/2022,10163803,T-shirt,S,Unisex,5, Red,99 ,149 ,248 
6/2022,10176789,Sweater,S,Men,2,,99 ,149 ,99 
6/2022,10167821,Sweater,M ,Unisex,6, Grey,45 ,68 ,135 
6/2022,10159505,T-shirt,S ,Women,5, Beige,100 ,150 ,250 
6/2022,10167165,T-shirt,XL,Women,5, Black,214 ,321 ,535 
6/2022,10152431,Jeans,XXL,Men,6,Blue,123 ,185 ,369 
6/2022,10157125,T-shirt,M ,Men,5, Red,15 ,23 ,38 
6/2022,10161147,Jeans,M ,Men,7,Blue,90 ,135 ,315 
6/2022,10153845,Shoes,S ,Men,5, White,87 ,131 ,218 
6/2022,10173177,Jeans,XL,Women,6, Green,22 ,33 ,66 
6/2022,10154883,Sweater,S ,Men,5, Green,34 ,51 ,85 
6/2022,10154113,Jeans,XL,Men,6, White,55 ,83 ,165 
6/2022,10176801,Sweater,XL,Men,2,,91 ,137 ,91 
6/2022,10152561,T-shirt,S,Men,5,Blue,100 ,150 ,250 
6/2022,10164463,Sweater,M ,Women,6,Blue,200 ,300 ,600 
6/2022,10164429,T-shirt,S,Women,5, Red,150 ,225 ,375 
6/2022,10155241,T-shirt,M ,Men,5, Beige,60 ,90 ,150 
6/2022,10154847,Sweater,M ,Men,6, Pink,100 ,150 ,300 
6/2022,10161975,Dress,S ,Women,3, Gold,100 ,150 ,150 
6/2022,10154667,Jeans,XL,Men,5,Blue,100 ,150 ,250 
6/2022,10168427,T-shirt,XXL,Unisex,3,Blue,100 ,150 ,150 
6/2022,1015416,Jeans,M ,Women,6,Blue,50 ,75 ,150 
6/2022,10159833,Sweater,M ,Men,5, Grey,20 ,30 ,50 
6/2022,10166573,Jeans,S ,Women,5, Purple,30 ,45 ,75 
6/2022,10162139,Shoes,XL,Men,5,Blue,47 ,71 ,118 
6/2022,10161459,Sweater,S ,Men,5, Green,99 ,149 ,248 
6/2022,10159395,Jeans,XL,Men,5, White,99 ,149 ,248 
6/2022,10154367,Jeans,XL,Men,5, Black,45 ,68 ,113 
6/2022,10154813,Shoes,S,Men,5, Red,100 ,150 ,250 
6/2022,10153065,Shoes,M ,Men,5, Black,214 ,321 ,535 
6/2022,10173243,Dress,S,Men,5, Green,123 ,185 ,308 
6/2022,10176799,Sweater,M ,Men,4, White,15 ,23 ,30 
6/2022,10174335,Jeans,XXL,Unisex,5, Black,90 ,135 ,225 
6/2022,10153245,Shoes,XL,Men,6, Green,87 ,131 ,261 
6/2022,10163887,Sweater,S,Men,5, Black,22 ,33 ,55 
6/2022,10168021,T-shirt,S,Women,6, Red,34 ,51 ,102 
6/2022,10166905,Sweater,M ,Men,5, Grey,55 ,83 ,138 
6/2022,10163847,Shoes,S ,Unisex,5, Red,91 ,137 ,228 
6/2022,10176791,Jeans,XL,Men,4, Grey,100 ,150 ,200 
6/2022,10169209,Jeans,XXL,Men,5, Pink,200 ,300 ,500 
6/2022,10166705,Shoes,M ,Men,5, Brown,150 ,225 ,375 
6/2022,10172905,Dress,M ,Women,5, Beige,60 ,90 ,150 
6/2022,10152413,Dress,S ,Men,5, Red,100 ,150 ,250 
6/2022,10156041,T-shirt,XL,Men,5, Red,100 ,150 ,250 
6/2022,10157537,T-shirt,S ,Men,5, Green,100 ,150 ,250 
6/2022,10154189,T-shirt,XL,Men,6,Blue,100 ,150 ,300 
6/2022,10153155,T-shirt,XL,Men,5, White,50 ,75 ,125 
6/2022,10159033,Shoes,S,Men,5,Blue,20 ,30 ,50 
6/2022,10155525,Jeans,M ,Men,5, White,30 ,45 ,75 
6/2022,10167951,Dress,S,Men,6, Khaki,47 ,71 ,141 
6/2022,10158651,Dress,M ,Women,7,Blue,99 ,149 ,347 
6/2022,10173331,T-shirt,M ,Women,6,Blue,99 ,149 ,297 
6/2022,10161985,Shoes,S ,Women,4, Gold,45 ,68 ,90 
6/2022,10158633,Shoes,XL,Women,7,Blue,50 ,75 ,175 
6/2022,10153217,T-shirt,XXL,Men,5,Blue,26 ,39 ,65 
6/2022,10158777,T-shirt,M ,Women,6,Blue,33 ,50 ,99 
6/2022,10173851,T-shirt,M ,Men,5,Blue,100 ,150 ,250 
6/2022,10154043,Shoes,S ,Men,6, Green,200 ,300 ,600 
6/2022,10169393,T-shirt,XL,Men,7, Green,150 ,225 ,525 
6/2022,10174685,Shoes,S ,Women,5, Brown,60 ,90 ,150 
6/2022,10169237,Sweater,XL,Men,5,Blue,100 ,150 ,250 
6/2022,10169401,Sweater,XL,Men,6, Brown,100 ,150 ,300 
6/2022,10173109,Shoes,S,Women,6, Red,100 ,150 ,300 
6/2022,10170489,Sweater,M ,Women,5, White,100 ,150 ,250 
6/2022,10176755,Sweater,S,Men,4, Grey,50 ,75 ,100 
6/2022,10152475,T-shirt,M ,Men,5,Blue,20 ,30 ,50 
6/2022,10154251,Shoes,XXL,Men,5, White,30 ,45 ,75 
6/2022,10168239,Dress,XL,Boys,5, Brown,47 ,71 ,118 
6/2022,10174751,Shoes,S,Women,5, Red,99 ,149 ,248 
6/2022,10173183,Dress,S,Women,6, Pink,99 ,149 ,297 
6/2022,10168463,Shoes,M ,Women,5, Red,45 ,68 ,113 
6/2022,10154921,T-shirt,S ,Men,5,Blue,50 ,75 ,125 
6/2022,10156139,Dress,XL,Men,6,Blue,26 ,39 ,78 
6/2022,10159037,Jeans,XXL,Men,5,Blue,33 ,50 ,83 
6/2022,10152343,Sweater,M ,Men,5, Black,22 ,33 ,55 
6/2022,10156109,Sweater,M ,Men,5, Red,100 ,150 ,250 
6/2022,10164325,T-shirt,S ,Women,5,Blue,214 ,321 ,535 
6/2022,10155907,T-shirt,XL,Men,6,Blue,123 ,185 ,369 
6/2022,10162277,Sweater,S ,Men,5, Grey,15 ,23 ,38 
6/2022,10153137,Jeans,XL,Men,5, Black,90 ,135 ,225 
6/2022,10176773,Dress,XL,Men,4, White,87 ,131 ,174 
6/2022,10161893,Shoes,S,Women,3, Gold,22 ,33 ,33 
6/2022,10174119,Dress,M ,Girls,5, Red,34 ,51 ,85 
6/2022,10169039,Dress,S,Men,5, Green,55 ,83 ,138 
6/2022,10155239,Jeans,M ,Men,5, White,91 ,137 ,228 
6/2022,10155393,Shoes,M ,Men,5,Blue,100 ,150 ,250 
6/2022,10176785,Dress,S ,Men,4,Blue,200 ,300 ,400 
6/2022,10158795,Jeans,XL,Women,7,Blue,150 ,225 ,525 
6/2022,10153549,Jeans,XXL,Men,6, Beige,60 ,90 ,180 
6/2022,10166887,Jeans,M ,Men,5, Brown,100 ,150 ,250 
6/2022,10173255,Jeans,M ,Men,5, Navy,100 ,150 ,250 
6/2022,10156101,Sweater,S ,Men,6, White,100 ,150 ,300 
6/2022,10162047,Dress,XL,Women,5,Blue,100 ,150 ,250 
6/2022,10164531,T-shirt,S ,Men,4, Black,50 ,75 ,100 
6/2022,10169343,Shoes,XL,Men,5, Red,20 ,30 ,50 
6/2022,10159109,Shoes,XL,Men,5, Green,30 ,45 ,75 
6/2022,10169211,Sweater,S,Men,6, Yellow,47 ,71 ,141 
6/2022,10154711,Jeans,M ,Men,5,Blue,99 ,149 ,248 
6/2022,10155735,T-shirt,S,Men,6, Red,99 ,149 ,297 
6/2022,10154381,Jeans,M ,Men,6,Blue,45 ,68 ,135 
6/2022,10173885,Jeans,XXL,Men,5, Green,100 ,150 ,250 
6/2022,10166487,Jeans,XL,Women,5, Brown,214 ,321 ,535 
6/2022,10156749,Dress,S,Women,7,Blue,123 ,185 ,431 
6/2022,10176797,Sweater,S,Men,4,Blue,15 ,23 ,30 
6/2022,10166343,T-shirt,M ,Women,5,Blue,90 ,135 ,225 
6/2022,1015477,Jeans,S ,Women,6, Black,87 ,131 ,261 
6/2022,10154209,Dress,XL,Men,5,Blue,22 ,33 ,55 
6/2022,10152757,Jeans,XXL,Men,5, Red,34 ,51 ,85 
6/2022,10162667,Shoes,M ,Women,5, Red,55 ,83 ,138 
6/2022,10155919,T-shirt,M ,Men,5,Blue,91 ,137 ,228 
6/2022,10157915,Jeans,S ,Women,7,,100 ,150 ,350 
6/2022,10161987,Jeans,XL,Women,4, Gold,200 ,300 ,400 
6/2022,10168643,Dress,S ,Women,5,Blue,150 ,225 ,375 
6/2022,10152775,Jeans,XL,Men,7,Blue,60 ,90 ,210 
6/2022,10153425,T-shirt,XL,Men,5, Burgundy,100 ,150 ,250 
6/2022,10173357,Sweater,S,Women,6, Red,100 ,150 ,300 
6/2022,10153449,T-shirt,M ,Men,6,Blue,100 ,150 ,300 
6/2022,10176725,Jeans,S,Men,4,,100 ,150 ,200 
6/2022,10157243,Dress,M ,Men,5, Green,50 ,75 ,125 
6/2022,10155631,T-shirt,M ,Men,5, Yellow,20 ,30 ,50 
6/2022,10155935,Shoes,S ,Men,6, Yellow,30 ,45 ,90 
6/2022,10158623,Sweater,XL,Women,7,Blue,47 ,71 ,165 
6/2022,10167911,Dress,XXL,Women,7,Blue,99 ,149 ,347 
6/2022,10173309,Sweater,M ,Women,6, Green,99 ,149 ,297 
6/2022,10169383,Shoes,M ,Men,6,Blue,45 ,68 ,135 
6/2022,10167851,Dress,S ,Unisex,6, Red,100 ,150 ,300 
6/2022,10172145,Shoes,XL,Women,6, Black,214 ,321 ,642 
6/2022,10152505,Shoes,S ,Men,5, Yellow,123 ,185 ,308 
6/2022,10156249,T-shirt,XL,Men,5, Red,15 ,23 ,38 
6/2022,10152599,Jeans,XL,Men,5, Red,90 ,135 ,225 
6/2022,10154691,Shoes,S,Men,5, Red,87 ,131 ,218 
6/2022,10163511,Shoes,M ,Boys,3, Grey,22 ,33 ,33 
6/2022,10154505,Sweater,S,Men,6, Black,34 ,51 ,102 
6/2022,10163717,Jeans,M ,Women,5, Red,55 ,83 ,138 
6/2022,1017318,T-shirt,XXL,Men,5, Black,91 ,137 ,228 
6/2022,10156105,Sweater,XL,Men,5, Green,100 ,150 ,250 
6/2022,10164127,Dress,S,Men,5,Blue,200 ,300 ,500 
6/2022,10154135,Sweater,S,Men,6, Green,150 ,225 ,450 
6/2022,10155387,T-shirt,M ,Men,5, Black,60 ,90 ,150 
6/2022,10161995,T-shirt,S ,Women,3, Gold,100 ,150 ,150 
6/2022,10161551,Dress,XL,Women,6, Black,100 ,150 ,300 
6/2022,1015415,Dress,XXL,Women,6,Blue,100 ,150 ,300 
6/2022,10161569,Jeans,M ,Men,6, Red,100 ,150 ,300 
6/2022,10161227,Sweater,M ,Men,5, Red,50 ,75 ,125 
6/2022,10160767,T-shirt,S ,Men,7, Black,20 ,30 ,70 
6/2022,10154867,T-shirt,XL,Men,5, White,30 ,45 ,75 
6/2022,10163947,Jeans,S ,Men,5, Brown,47 ,71 ,118 
6/2022,10152887,T-shirt,XL,Men,5, Red,99 ,149 ,248 
6/2022,10155975,Dress,XL,Men,6,Blue,99 ,149 ,297 
6/2022,10161943,Shoes,S,Women,4, Gold,45 ,68 ,90 
6/2022,10163811,Sweater,M ,Unisex,5,Blue,50 ,75 ,125 
6/2022,10156877,Shoes,S,Unisex,4, Grey,26 ,39 ,52 
6/2022,10157981,Sweater,M ,Boys,3, Black,33 ,50 ,50 
6/2022,10158649,Shoes,M ,Women,7,Blue,100 ,150 ,350 
6/2022,10152943,Dress,S ,Men,5,Blue,200 ,300 ,500 
6/2022,10173333,Dress,XL,Women,6, Beige,150 ,225 ,450 
6/2022,10157437,Jeans,XXL,Men,5,Blue,60 ,90 ,150 
6/2022,10176759,Jeans,M ,Men,4, Grey,100 ,150 ,200 
6/2022,10173297,Jeans,M ,Men,5, Black,100 ,150 ,250 
6/2022,10156075,Shoes,S ,Men,5,Blue,100 ,150 ,250 
6/2022,10155067,Shoes,XL,Men,5,Blue,100 ,150 ,250 
6/2022,1015433,Shoes,S ,Women,6, White,50 ,75 ,150 
6/2022,10156289,Dress,XL,Men,5, Brown,20 ,30 ,50 
6/2022,10156389,Jeans,XL,Women,7, Maroon,30 ,45 ,105 
6/2022,10158753,Sweater,S,Women,7,Blue,47 ,71 ,165 
6/2022,10176735,Shoes,M ,Men,4,,99 ,149 ,198 
6/2022,10158645,Shoes,S,Women,7,Blue,99 ,149 ,347 
